opportunity_id,account_id,account_name,call_date,call_owner,customer_seniority,notes,outcome,opportunity_stage,opportunity_type
ACCT-135-new business-2025,ACCT-135,Red Solutions,2025-02-10,Carlos Rivera,Individual Contributor,Discovery call with Individual Contributor. Deep dive into lack of real-time insights. They need multi-tenant architecture and backup and recovery. Current solution: YaoNet. Timeline: Q3 2025. Budget: $500K+.,negative,2. Discovery,new business
ACCT-135-new business-2025,ACCT-135,Red Solutions,2025-02-13,Carlos Rivera,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: integration challenges, inadequate support. They're evaluating YaoNet. Our AI-powered insights addresses their needs. Timeline: 3-6 months.",negative,2. Discovery,new business
ACCT-136-new business-2025,ACCT-136,International Group,2025-03-01,Brian Chen,Manager,First conversation with Manager. They mentioned limited customization as their biggest challenge. Currently evaluating Pied Piper and YaoNet. Timeline: next quarter.,negative,5. Closed Lost,new business
ACCT-137-new business-2025,ACCT-137,West Ltd,2025-06-15,Samantha Lee,Manager,First conversation with Manager. They mentioned manual reporting as their biggest challenge. Currently evaluating SeeFood and Pied Piper. Timeline: Q1 2025.,negative,5. Closed Lost,new business
ACCT-138-new business-2024,ACCT-138,Clear Partners,2024-10-23,Carlos Rivera,Manager,Intro call with Manager. They're looking to solve performance bottlenecks. Budget seems to be around $250K-$500K. Competition includes YaoNet.,positive,5. Closed Won,new business
ACCT-138-new business-2024,ACCT-138,Clear Partners,2024-12-01,Carlos Rivera,Manager,Deal won! Manager was impressed with our data visualization and security focus. Beat SeeFood on lower cost. Timeline: Q2 2025.,positive,5. Closed Won,new business
ACCT-138-renewal-2025,ACCT-138,Clear Partners,2025-10-08,David Lee,Director,Intro call with Director. They're looking to solve limited customization. Budget seems to be around $50K-$100K. Competition includes Endframe.,neutral,3. Evaluation,renewal
ACCT-138-renewal-2025,ACCT-138,Clear Partners,2025-10-05,David Lee,Manager,"Discovery session with Manager and team. Key pain points: compliance requirements, deployment challenges. They're evaluating SeeFood. Our data visualization addresses their needs. Timeline: next quarter.",negative,3. Evaluation,renewal
ACCT-139-new business-2024,ACCT-139,Blue Solutions,2024-12-03,Brian Chen,Director,Intro call with Director. They're looking to solve limited customization. Budget seems to be around $10K-$25K. Competition includes Endframe.,negative,5. Closed Lost,new business
ACCT-139-new business-2024,ACCT-139,Blue Solutions,2024-12-04,Brian Chen,Manager,"Discovery session with Manager and team. Key pain points: manual reporting, slow response times. They're evaluating YaoNet. Our API integration addresses their needs. Timeline: Q2 2025.",negative,5. Closed Lost,new business
ACCT-140-new business-2024,ACCT-140,Global Solutions,2024-12-02,Samantha Lee,Director,Initial outreach to Director at Global Solutions. They're currently using Pied Piper but experiencing poor user adoption. Showed interest in our multi-tenant architecture capabilities.,positive,5. Closed Won,new business
ACCT-140-new business-2024,ACCT-140,Global Solutions,2024-12-11,Samantha Lee,Manager,Qualification call - Manager confirmed lack of real-time insights is priority. They're looking at Pied Piper and Pied Piper. Our better pricing resonated well. Next steps: security review.,positive,5. Closed Won,new business
ACCT-140-new business-2024,ACCT-140,Global Solutions,2024-12-06,Samantha Lee,Individual Contributor,Contract signed with Individual Contributor. They valued our enterprise features over Endframe. Implementation starts next quarter.,positive,5. Closed Won,new business
ACCT-140-renewal-2025,ACCT-140,Global Solutions,2025-10-08,Sarah Brown,Individual Contributor,First conversation with Individual Contributor. They mentioned data silos as their biggest challenge. Currently evaluating YaoNet and Endframe. Timeline: Q4 2025.,positive,2. Discovery,renewal
ACCT-140-renewal-2025,ACCT-140,Global Solutions,2025-10-10,Sarah Brown,Manager,"Discovery session with Manager and team. Key pain points: security concerns, limited analytics. They're evaluating YaoNet. Our cloud deployment addresses their needs. Timeline: within 30 days.",negative,2. Discovery,renewal
ACCT-141-new business-2025,ACCT-141,Digital Group,2025-01-20,Tina Patel,Director,First conversation with Director. They mentioned data silos as their biggest challenge. Currently evaluating Endframe and Endframe. Timeline: Q4 2025.,negative,2. Discovery,new business
ACCT-141-new business-2025,ACCT-141,Digital Group,2025-01-26,Tina Patel,Director,Discovery call with Director. Deep dive into integration challenges. They need AI-powered insights and custom branding. Current solution: SeeFood. Timeline: end of year. Budget: $100K-$250K.,positive,2. Discovery,new business
ACCT-141-new business-2025,ACCT-141,Digital Group,2025-01-18,Tina Patel,Manager,Discovery call with Manager. Deep dive into manual reporting. They need data visualization and SSO integration. Current solution: SeeFood. Timeline: Q1 2025. Budget: $50K-$100K.,negative,2. Discovery,new business
ACCT-142-new business-2025,ACCT-142,Fast Inc,2025-05-07,Tina Patel,Manager,Initial outreach to Manager at Fast Inc. They're currently using Pied Piper but experiencing lack of real-time insights. Showed interest in our AI-powered insights capabilities.,negative,1. Preopp,new business
ACCT-143-new business-2025,ACCT-143,East Corp,2025-02-21,Brian Chen,Manager,First conversation with Manager. They mentioned lack of real-time insights as their biggest challenge. Currently evaluating Endframe and Pied Piper. Timeline: Q3 2025.,negative,3. Evaluation,new business
ACCT-143-new business-2025,ACCT-143,East Corp,2025-02-28,Brian Chen,Director,"Discovery session with Director and team. Key pain points: security concerns, slow response times. They're evaluating Pied Piper. Our automated workflows addresses their needs. Timeline: within 30 days.",negative,3. Evaluation,new business
ACCT-143-new business-2025,ACCT-143,East Corp,2025-02-26,Brian Chen,Manager,"Discovery session with Manager and team. Key pain points: lack of real-time insights, difficult onboarding. They're evaluating Pied Piper. Our advanced reporting addresses their needs. Timeline: Q2 2025.",neutral,3. Evaluation,new business
ACCT-144-new business-2025,ACCT-144,Advanced Inc,2025-06-24,Brian Chen,VP,Intro call with VP. They're looking to solve cost overruns. Budget seems to be around $50K-$100K. Competition includes YaoNet.,positive,5. Closed Won,new business
ACCT-144-new business-2025,ACCT-144,Advanced Inc,2025-07-01,Brian Chen,VP,"Discovery session with VP and team. Key pain points: security concerns, poor mobile experience. They're evaluating Endframe. Our custom dashboards addresses their needs. Timeline: Q4 2025.",positive,5. Closed Won,new business
ACCT-144-new business-2025,ACCT-144,Advanced Inc,2025-09-12,Brian Chen,C-level,Contract signed with C-level. They valued our scalability over Pied Piper. Implementation starts within 30 days.,positive,5. Closed Won,new business
ACCT-144-upsell-2025,ACCT-144,Advanced Inc,2025-12-25,Sarah Brown,VP,First conversation with VP. They mentioned limited customization as their biggest challenge. Currently evaluating Pied Piper and YaoNet. Timeline: Q3 2025.,positive,2. Discovery,upsell
ACCT-144-renewal-2026,ACCT-144,Advanced Inc,2026-07-18,Sarah Brown,Director,Intro call with Director. They're looking to solve manual reporting. Budget seems to be around $10K-$25K. Competition includes SeeFood.,negative,4. Negotiation,renewal
ACCT-145-new business-2025,ACCT-145,Digital Technologies,2025-02-28,Carlos Rivera,Manager,Intro call with Manager. They're looking to solve security concerns. Budget seems to be around $50K-$100K. Competition includes Endframe.,negative,5. Closed Lost,new business
ACCT-145-new business-2025,ACCT-145,Digital Technologies,2025-03-09,Carlos Rivera,Manager,Discovery call with Manager. Deep dive into data silos. They need real-time analytics and performance monitoring. Current solution: Endframe. Timeline: Q4 2025. Budget: $500K+.,negative,5. Closed Lost,new business
ACCT-146-new business-2025,ACCT-146,Advanced Partners,2025-03-14,Carlos Rivera,Director,Intro call with Director. They're looking to solve integration challenges. Budget seems to be around $100K-$250K. Competition includes YaoNet.,neutral,2. Discovery,new business
ACCT-146-new business-2025,ACCT-146,Advanced Partners,2025-03-18,Carlos Rivera,Individual Contributor,Discovery call with Individual Contributor. Deep dive into performance bottlenecks. They need mobile app and multi-language support. Current solution: Endframe. Timeline: within 30 days. Budget: $25K-$50K.,positive,2. Discovery,new business
ACCT-146-new business-2025,ACCT-146,Advanced Partners,2025-03-16,Carlos Rivera,Director,Discovery call with Director. Deep dive into security concerns. They need advanced reporting and multi-language support. Current solution: SeeFood. Timeline: Q4 2025. Budget: $10K-$25K.,negative,2. Discovery,new business
ACCT-147-new business-2024,ACCT-147,East Solutions,2024-11-01,Carlos Rivera,Director,Initial outreach to Director at East Solutions. They're currently using Endframe but experiencing limited customization. Showed interest in our enterprise security capabilities.,neutral,2. Discovery,new business
ACCT-147-new business-2024,ACCT-147,East Solutions,2024-11-04,Carlos Rivera,Director,Discovery call with Director. Deep dive into manual reporting. They need multi-tenant architecture and role-based permissions. Current solution: Endframe. Timeline: Q4 2025. Budget: $100K-$250K.,neutral,2. Discovery,new business
ACCT-147-new business-2024,ACCT-147,East Solutions,2024-11-11,Carlos Rivera,Manager,Qualification call - Manager confirmed data silos is priority. They're looking at YaoNet and Pied Piper. Our superior performance resonated well. Next steps: executive presentation.,neutral,2. Discovery,new business
ACCT-148-new business-2025,ACCT-148,Blue Ltd,2025-07-17,Donna Moriarty,Manager,Initial outreach to Manager at Blue Ltd. They're currently using Pied Piper but experiencing scalability issues. Showed interest in our enterprise security capabilities.,negative,2. Discovery,new business
ACCT-148-new business-2025,ACCT-148,Blue Ltd,2025-07-16,Donna Moriarty,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: scalability issues, version control issues. They're evaluating Pied Piper. Our custom dashboards addresses their needs. Timeline: Q3 2025.",positive,2. Discovery,new business
ACCT-148-new business-2025,ACCT-148,Blue Ltd,2025-07-26,Donna Moriarty,Manager,Discovery call with Manager. Deep dive into limited customization. They need multi-tenant architecture and role-based permissions. Current solution: Pied Piper. Timeline: immediate. Budget: $25K-$50K.,negative,2. Discovery,new business
ACCT-149-new business-2025,ACCT-149,Bright LLC,2025-05-24,Carlos Rivera,Manager,First conversation with Manager. They mentioned security concerns as their biggest challenge. Currently evaluating Endframe and SeeFood. Timeline: within 30 days.,negative,5. Closed Lost,new business
ACCT-149-new business-2025,ACCT-149,Bright LLC,2025-06-03,Carlos Rivera,Manager,Qualification call - Manager confirmed poor user adoption is priority. They're looking at YaoNet and Pied Piper. Our superior performance resonated well. Next steps: security review.,negative,5. Closed Lost,new business
