account_id,account_name,account_country,account_city,region,industry,annual_revenue,number_of_employees,account_type,is_sales_working_account,account_owner_name,revenue_segment,ARR,has_active_contract,first_contract_start_date,last_contract_end_date,contracted_seats,account_source
ACCT-1233,South Systems,United States,San Francisco,West,Technology,7330203,3258,prospect,False,,midmarket,0,False,,,0,
ACCT-1234,East Systems,United States,Los Angeles,West,Technology,734787,28,prospect,False,,SMB,0,False,,,0,
ACCT-1235,Global Co,United States,Los Angeles,West,Financial Services,5203347,1085,prospect,False,,midmarket,0,False,,,0,
ACCT-1236,Sharp Solutions,United States,Seattle,West,Energy,99931125,27674,prospect,False,,enterprise,0,False,,,0,
ACCT-1237,West Solutions,United States,Boston,East,Insurance,61332565,29523,prospect,False,,enterprise,0,False,,,0,
ACCT-1238,Global Inc,United States,New York,East,Technology,6510502,870,prospect,False,,midmarket,0,False,,,0,
ACCT-1239,Worldwide Group,France,Paris,International,Technology,96124034,36374,prospect,False,,enterprise,0,False,,,0,
ACCT-1240,Red Inc,Germany,Berlin,International,Technology,1510471,3956,prospect,False,,midmarket,0,False,,,0,
ACCT-1241,Fast Systems,United States,San Francisco,West,Government,23943515,7503,prospect,False,,enterprise,0,False,,,0,
ACCT-1242,Green Inc,United States,San Francisco,West,Education,3208690,778,prospect,False,,midmarket,0,False,,,0,
ACCT-1243,Silver Corp,United States,Boston,East,Technology,670512,36,prospect,False,,SMB,0,False,,,0,
ACCT-1244,Continental Ltd,United States,San Francisco,West,Healthcare,52477264,16089,prospect,False,,enterprise,0,False,,,0,
ACCT-1245,International Partners,United States,San Francisco,West,Technology,65885406,48759,prospect,False,,enterprise,0,False,,,0,
ACCT-1246,South Inc,United States,Philadelphia,East,Financial Services,21270088,16310,prospect,False,,enterprise,0,False,,,0,
ACCT-1247,Golden Inc,United States,New York,East,Financial Services,1054096,2649,prospect,False,,midmarket,0,False,,,0,
ACCT-1248,Dynamic Technologies,United States,San Francisco,West,Financial Services,85992639,35343,prospect,False,,enterprise,0,False,,,0,
ACCT-1249,Cloud Corp,United Kingdom,London,International,Technology,12698765,16097,prospect,False,,enterprise,0,False,,,0,
ACCT-1250,Pacific Inc,United States,New York,East,Technology,43115824,25170,prospect,False,,enterprise,0,False,,,0,
ACCT-1251,Atlantic Ltd,United States,San Francisco,West,Technology,5816345,1558,prospect,False,,midmarket,0,False,,,0,
ACCT-1252,Dynamic LLC,United States,San Francisco,West,Transportation,4342434,1550,prospect,False,,midmarket,0,False,,,0,
ACCT-1253,Strategic Co,United States,Portland,West,Financial Services,6852886,4384,prospect,False,,midmarket,0,False,,,0,
ACCT-1254,Golden LLC,United States,"Washington, D.C.",East,Healthcare,4534335,3654,prospect,False,,midmarket,0,False,,,0,
ACCT-1255,Green Co,United States,Philadelphia,East,Financial Services,46097873,10947,prospect,False,,enterprise,0,False,,,0,
ACCT-1256,Clear Ltd,United States,New York,East,Technology,790311,81,prospect,False,,SMB,0,False,,,0,
ACCT-1257,Global Systems,United States,Boston,East,Healthcare,1567905,2740,prospect,False,,midmarket,0,False,,,0,
ACCT-1258,East Corp,United States,Los Angeles,West,Technology,6615543,2858,prospect,False,,midmarket,0,False,,,0,
ACCT-1259,North Corp,United States,New York,East,Technology,1364903,3696,prospect,False,,midmarket,0,False,,,0,
ACCT-1260,Pacific Partners,United States,San Francisco,West,Financial Services,5086740,2169,prospect,False,,midmarket,0,False,,,0,
ACCT-1261,West Group,United States,San Francisco,West,Financial Services,345684,98,prospect,False,,SMB,0,False,,,0,
ACCT-1262,Worldwide Technologies,United States,New York,East,Technology,1479076,1443,prospect,False,,midmarket,0,False,,,0,
ACCT-1263,Clear LLC,Germany,Frankfurt,International,Legal,3341247,1164,prospect,False,,midmarket,0,False,,,0,
ACCT-1264,South Group,United States,Seattle,West,Technology,28986566,27682,prospect,False,,enterprise,0,False,,,0,
ACCT-1265,Golden Solutions,United States,New York,East,Technology,50437430,25154,prospect,False,,enterprise,0,False,,,0,
ACCT-1266,Cloud LLC,United States,New York,East,Technology,7279004,140,prospect,False,,midmarket,0,False,,,0,
ACCT-1267,Bright LLC,United States,San Francisco,West,Education,73391831,48806,prospect,False,,enterprise,0,False,,,0,
ACCT-1268,Red Systems,United States,San Francisco,West,Technology,3240199,3375,prospect,False,,midmarket,0,False,,,0,
ACCT-1269,Central Group,Germany,Hamburg,International,Financial Services,2202201,2941,prospect,False,,midmarket,0,False,,,0,
ACCT-1270,Bright Partners,United States,"Washington, D.C.",East,Technology,7078057,2884,prospect,False,,midmarket,0,False,,,0,
ACCT-1271,Clear Inc,United States,San Francisco,West,Non-profit,28532770,37764,prospect,False,,enterprise,0,False,,,0,
ACCT-1272,Advanced Inc,United States,New York,East,Healthcare,67138006,14879,prospect,False,,enterprise,0,False,,,0,
ACCT-1273,Strategic Co,United States,San Francisco,West,Technology,66604567,16764,prospect,False,,enterprise,0,False,,,0,
ACCT-1274,Global Solutions,United States,Los Angeles,West,Financial Services,819391,94,prospect,False,,SMB,0,False,,,0,
ACCT-1275,Digital Solutions,United Kingdom,London,International,Financial Services,8628467,194,prospect,False,,midmarket,0,False,,,0,
ACCT-1276,Bright Solutions,United States,Seattle,West,Financial Services,25563675,44559,prospect,False,,enterprise,0,False,,,0,
ACCT-1277,Pacific Systems,United States,San Francisco,West,Real Estate,58970920,12318,prospect,False,,enterprise,0,False,,,0,
ACCT-1278,Pacific LLC,France,Paris,International,Retail,6655862,4934,prospect,False,,midmarket,0,False,,,0,
ACCT-1279,Dynamic Ltd,United States,San Francisco,West,Government,8797432,2407,prospect,False,,midmarket,0,False,,,0,
ACCT-1280,Data Corp,France,Paris,International,Manufacturing,8142103,2864,prospect,False,,midmarket,0,False,,,0,
ACCT-1281,South Co,United States,Seattle,West,Technology,7997109,243,prospect,False,,midmarket,0,False,,,0,
ACCT-1282,Golden Group,United States,New York,East,Technology,81305655,30966,prospect,False,,enterprise,0,False,,,0,
ACCT-1283,Innovative LLC,United States,New York,East,Real Estate,67861335,23002,prospect,False,,enterprise,0,False,,,0,
ACCT-1284,Green Systems,United States,Seattle,West,Transportation,80270865,42294,prospect,False,,enterprise,0,False,,,0,
ACCT-1285,Golden Inc,United States,New York,East,Technology,95606010,11627,prospect,False,,enterprise,0,False,,,0,
ACCT-1286,Red Technologies,United Kingdom,Leeds,International,Consulting,1375532,1606,prospect,False,,midmarket,0,False,,,0,
ACCT-1287,West Co,United States,San Francisco,West,Technology,25626356,17559,prospect,False,,enterprise,0,False,,,0,
ACCT-1288,Quick Co,France,Lyon,International,Media,16554015,29525,prospect,False,,enterprise,0,False,,,0,
ACCT-1289,Quick Systems,United States,"Washington, D.C.",East,Technology,34926040,23143,prospect,False,,enterprise,0,False,,,0,
ACCT-1290,Clear Inc,United States,Los Angeles,West,Education,7831393,1796,prospect,False,,midmarket,0,False,,,0,
ACCT-1291,Tech Solutions,United States,Portland,West,Financial Services,95209019,25850,prospect,False,,enterprise,0,False,,,0,
ACCT-1292,Digital Ltd,United States,Philadelphia,East,Technology,8728326,4916,prospect,False,,midmarket,0,False,,,0,
ACCT-1293,Silver Partners,United States,San Francisco,West,Non-profit,457140,41,prospect,False,,SMB,0,False,,,0,
ACCT-1294,Green Systems,United States,"Washington, D.C.",East,Financial Services,3852351,3295,prospect,False,,midmarket,0,False,,,0,
ACCT-1295,Dynamic Solutions,United States,"Washington, D.C.",East,Legal,85339864,27629,prospect,False,,enterprise,0,False,,,0,
ACCT-1296,Cloud Ltd,United States,San Francisco,West,Technology,70599194,49204,prospect,False,,enterprise,0,False,,,0,
ACCT-1297,Golden Inc,United States,Boston,East,Manufacturing,7969137,291,prospect,False,,midmarket,0,False,,,0,
ACCT-1298,Central Co,United States,San Francisco,West,Technology,27676124,29800,prospect,False,,enterprise,0,False,,,0,
ACCT-1299,Fast Corp,United States,New York,East,Insurance,3996787,1403,prospect,False,,midmarket,0,False,,,0,
ACCT-1300,Central Solutions,United States,San Francisco,West,Technology,47430602,25932,prospect,False,,enterprise,0,False,,,0,
ACCT-1301,Central Group,United States,San Francisco,West,Education,95390990,25825,prospect,False,,enterprise,0,False,,,0,
ACCT-1302,Clear Technologies,United States,Seattle,West,Financial Services,48424310,34455,prospect,False,,enterprise,0,False,,,0,
ACCT-1303,Global LLC,United States,Seattle,West,Transportation,98072413,16289,prospect,False,,enterprise,0,False,,,0,
ACCT-1304,South Corp,United States,San Francisco,West,Insurance,1487227,1936,prospect,False,,midmarket,0,False,,,0,
ACCT-1305,Smart Partners,United States,Los Angeles,West,Manufacturing,13064676,26300,prospect,False,,enterprise,0,False,,,0,
ACCT-1306,Fast Ltd,United States,Boston,East,Education,13049361,44409,prospect,False,,enterprise,0,False,,,0,
ACCT-1307,International Solutions,United States,Los Angeles,West,Energy,7191871,2060,prospect,False,,midmarket,0,False,,,0,
ACCT-1308,Global Systems,Germany,Berlin,International,Technology,37784045,42853,prospect,False,,enterprise,0,False,,,0,
ACCT-1309,Golden Systems,United States,Boston,East,Insurance,71928895,37782,prospect,False,,enterprise,0,False,,,0,
ACCT-1310,North Corp,Germany,Frankfurt,International,Non-profit,2171758,156,prospect,False,,midmarket,0,False,,,0,
ACCT-1311,West Inc,United States,San Francisco,West,Financial Services,7464522,676,prospect,False,,midmarket,0,False,,,0,
ACCT-1312,Pacific Solutions,Germany,Munich,International,Real Estate,9961899,294,prospect,False,,midmarket,0,False,,,0,
ACCT-1313,Golden Systems,United Kingdom,Leeds,International,Transportation,15356154,28814,prospect,False,,enterprise,0,False,,,0,
ACCT-1314,Red Technologies,United States,San Francisco,West,Media,988217,34,prospect,False,,SMB,0,False,,,0,
ACCT-1315,Central Partners,United States,Seattle,West,Technology,6701478,1262,prospect,False,,midmarket,0,False,,,0,
ACCT-1316,Worldwide Ltd,United States,Seattle,West,Technology,19941447,35031,prospect,False,,enterprise,0,False,,,0,
ACCT-1317,International Systems,United States,San Francisco,West,Healthcare,54380596,34515,prospect,False,,enterprise,0,False,,,0,
ACCT-1318,East Co,United States,San Francisco,West,Consulting,5839059,312,prospect,False,,midmarket,0,False,,,0,
ACCT-1319,Innovative Group,United States,San Francisco,West,Technology,86187341,46542,prospect,False,,enterprise,0,False,,,0,
ACCT-1320,Strategic Systems,United States,San Francisco,West,Technology,27254103,14602,prospect,False,,enterprise,0,False,,,0,
ACCT-1321,Fast Co,Sweden,Stockholm,International,Energy,3489124,4886,prospect,False,,midmarket,0,False,,,0,
ACCT-1322,Tech Co,United States,San Francisco,West,Energy,9002301,1495,prospect,False,,midmarket,0,False,,,0,
ACCT-1323,Green LLC,United States,San Francisco,West,Financial Services,9141073,1485,prospect,False,,midmarket,0,False,,,0,
ACCT-1324,Continental Technologies,United States,San Francisco,West,Healthcare,18690946,27437,prospect,False,,enterprise,0,False,,,0,
ACCT-1325,Innovative Co,United States,New York,East,Manufacturing,26051288,47598,prospect,False,,enterprise,0,False,,,0,
ACCT-1326,Advanced Group,United States,San Francisco,West,Manufacturing,882506,68,prospect,False,,SMB,0,False,,,0,
ACCT-1327,International Ltd,United States,San Francisco,West,Technology,54226765,38254,prospect,False,,enterprise,0,False,,,0,
ACCT-1328,Cloud Co,United States,San Francisco,West,Real Estate,17512810,34270,prospect,False,,enterprise,0,False,,,0,
ACCT-1329,Quick Technologies,United States,New York,East,Real Estate,97349865,21062,prospect,False,,enterprise,0,False,,,0,
ACCT-1330,Innovative Systems,United States,"Washington, D.C.",East,Technology,4187908,621,prospect,False,,midmarket,0,False,,,0,
ACCT-1331,International LLC,United States,Seattle,West,Technology,9007468,3903,prospect,False,,midmarket,0,False,,,0,
ACCT-1332,Digital Technologies,United Kingdom,Bristol,International,Technology,8413819,783,prospect,False,,midmarket,0,False,,,0,
ACCT-1333,Bright Ltd,United States,Boston,East,Manufacturing,1161102,4865,prospect,False,,midmarket,0,False,,,0,
ACCT-1334,Silver Corp,United States,San Francisco,West,Manufacturing,8654679,104,prospect,False,,midmarket,0,False,,,0,
ACCT-1335,Dynamic Solutions,United States,San Francisco,West,Technology,9626848,2424,prospect,False,,midmarket,0,False,,,0,
ACCT-1336,North Co,United States,Boston,East,Healthcare,77519876,25237,prospect,False,,enterprise,0,False,,,0,
ACCT-1337,North Systems,United States,Philadelphia,East,Technology,634299,61,prospect,False,,SMB,0,False,,,0,
ACCT-1338,Bright LLC,United States,Philadelphia,East,Retail,564727,44,prospect,False,,SMB,0,False,,,0,
ACCT-1339,North Technologies,United Kingdom,London,International,Technology,6123490,2721,prospect,False,,midmarket,0,False,,,0,
ACCT-1340,Central Technologies,United States,San Francisco,West,Non-profit,3593718,2752,prospect,False,,midmarket,0,False,,,0,
ACCT-1341,Global Ltd,United States,San Francisco,West,Energy,3636248,2767,prospect,False,,midmarket,0,False,,,0,
ACCT-1342,Clear Systems,United States,San Francisco,West,Media,5409982,3966,prospect,False,,midmarket,0,False,,,0,
ACCT-1343,Worldwide Co,United States,Portland,West,Real Estate,52325110,34472,prospect,False,,enterprise,0,False,,,0,
ACCT-1344,Strategic Solutions,United States,San Francisco,West,Technology,17423236,31790,prospect,False,,enterprise,0,False,,,0,
ACCT-1345,Green LLC,Germany,Berlin,International,Education,5293781,2514,prospect,False,,midmarket,0,False,,,0,
ACCT-1346,Atlantic Group,United States,New York,East,Healthcare,4346251,1861,prospect,False,,midmarket,0,False,,,0,
ACCT-1347,Fast Technologies,United States,Portland,West,Technology,9047740,4957,prospect,False,,midmarket,0,False,,,0,
ACCT-1348,Bright Inc,United States,San Francisco,West,Legal,43533779,23359,prospect,False,,enterprise,0,False,,,0,
ACCT-1349,Fast Partners,United States,Seattle,West,Manufacturing,7198322,3689,prospect,False,,midmarket,0,False,,,0,
ACCT-1350,Worldwide Co,United States,New York,East,Consulting,7942032,1343,prospect,False,,midmarket,0,False,,,0,
ACCT-1351,Continental LLC,United States,San Francisco,West,Financial Services,6500277,4791,prospect,False,,midmarket,0,False,,,0,
ACCT-1352,Sharp Co,United States,San Francisco,West,Education,2140916,2671,prospect,False,,midmarket,0,False,,,0,
ACCT-1353,Continental Group,France,Toulouse,International,Technology,8731003,3067,prospect,False,,midmarket,0,False,,,0,
ACCT-1354,Blue Ltd,United States,San Francisco,West,Technology,13105571,14192,prospect,False,,enterprise,0,False,,,0,
ACCT-1355,Digital Solutions,United States,San Francisco,West,Media,18091497,38571,prospect,False,,enterprise,0,False,,,0,
ACCT-1356,Green Inc,United States,Los Angeles,West,Legal,53898593,40311,prospect,False,,enterprise,0,False,,,0,
ACCT-1357,Bright Co,United States,San Francisco,West,Real Estate,2884667,4456,prospect,False,,midmarket,0,False,,,0,
ACCT-1358,Global Technologies,United Kingdom,Leeds,International,Manufacturing,19809109,49823,prospect,False,,enterprise,0,False,,,0,
ACCT-1359,Silver Co,United States,Los Angeles,West,Insurance,6543686,698,prospect,False,,midmarket,0,False,,,0,
ACCT-1360,Global Partners,United States,San Francisco,West,Education,68035365,6407,prospect,False,,enterprise,0,False,,,0,
ACCT-1361,Red Partners,United States,Boston,East,Financial Services,438044,55,prospect,False,,SMB,0,False,,,0,
ACCT-1362,Smart Co,France,Marseille,International,Financial Services,36888045,42646,prospect,False,,enterprise,0,False,,,0,
ACCT-1363,Worldwide Group,Germany,Munich,International,Technology,6175463,1587,prospect,False,,midmarket,0,False,,,0,
ACCT-1364,Digital Inc,United States,Los Angeles,West,Technology,6847188,667,prospect,False,,midmarket,0,False,,,0,
ACCT-1365,Blue Group,France,Paris,International,Technology,41269891,19236,prospect,False,,enterprise,0,False,,,0,
ACCT-1366,Central Group,United States,"Washington, D.C.",East,Legal,493335,4,prospect,False,,SMB,0,False,,,0,
ACCT-1367,Golden Ltd,United States,San Francisco,West,Financial Services,7383812,4935,prospect,False,,midmarket,0,False,,,0,
ACCT-1368,Atlantic Corp,United States,New York,East,Non-profit,26334801,15674,prospect,False,,enterprise,0,False,,,0,
